iso3_country,location,sector,year,total_emission
BRA,Rio de Janeiro,manufacturing,2022,4569.3818066605145
BRA,Rio de Janeiro,power,2022,0.0
BRA,Rio de Janeiro,transportation,2022,948.566599859642
BRA,Rio de Janeiro,waste,2022,303808.84878833656
BRA,Rio de Janeiro,agriculture,2023,105838.28428970317
BRA,Rio de Janeiro,buildings-fuel-use,2023,9392.784027641002
BRA,Rio de Janeiro,fossil-fuel-operations,2023,1572.3770748381648
BRA,Rio de Janeiro,land-use-change,2023,1519.2968426876032
BRA,Rio de Janeiro,manufacturing,2023,4551.905096057551
BRA,Rio de Janeiro,power,2023,0.0
BRA,Rio de Janeiro,transportation,2023,1172.2013979597689
BRA,Rio de Janeiro,waste,2023,307976.360895925
BRA,Rio de Janeiro,agriculture,2024,105547.82974452044
BRA,Rio de Janeiro,buildings-fuel-use,2024,9452.407288695593
BRA,Rio de Janeiro,fossil-fuel-operations,2024,2982.880624009653
BRA,Rio de Janeiro,land-use-change,2024,1525.0984247073025
BRA,Rio de Janeiro,manufacturing,2024,4798.979627758324
BRA,Rio de Janeiro,power,2024,0.0
BRA,Rio de Janeiro,transportation,2024,1782.3659705131447
BRA,Rio de Janeiro,waste,2024,310768.2074933868
BRA,Rio de Janeiro,agriculture,2025,105648.96094427563
BRA,Rio de Janeiro,buildings-fuel-use,2025,9487.85595517703
BRA,Rio de Janeiro,fossil-fuel-operations,2025,2981.3009178071134
BRA,Rio de Janeiro,land-use-change,2025,1501.4415857814397
BRA,Rio de Janeiro,manufacturing,2025,4752.953874381068
BRA,Rio de Janeiro,power,2025,0.0
BRA,Rio de Janeiro,transportation,2025,1949.631724250812
BRA,Rio de Janeiro,waste,2025,312815.43426694325
BRA,Rio de Janeiro,agriculture,2026,43881.16047175503
BRA,Rio de Janeiro,buildings-fuel-use,2026,3828.099995861182
BRA,Rio de Janeiro,fossil-fuel-operations,2026,1240.7577359593442
BRA,Rio de Janeiro,land-use-change,2026,541.6245105595466
BRA,Rio de Janeiro,manufacturing,2026,2008.3522487566809
BRA,Rio de Janeiro,power,2026,0.0
BRA,Rio de Janeiro,transportation,2026,673.9417119852188
BRA,Rio de Janeiro,waste,2026,130547.5117974216
BRA,Sergipe,agriculture,2021,71013.87860551637
BRA,Sergipe,buildings-fuel-use,2021,1730.9325976492105
BRA,Sergipe,fossil-fuel-operations,2021,8347.013575725552
BRA,Sergipe,land-use-change,2021,1763.0239182292107
BRA,Sergipe,manufacturing,2021,470.27471661921646
BRA,Sergipe,power,2021,0.0
BRA,Sergipe,transportation,2021,110.93897676461368
BRA,Sergipe,waste,2021,31371.19989420599
BRA,Sergipe,agriculture,2022,66579.42453813134
BRA,Sergipe,buildings-fuel-use,2022,1710.4371007224
BRA,Sergipe,fossil-fuel-operations,2022,4787.518375775464
BRA,Sergipe,land-use-change,2022,1034.4874627473412
BRA,Sergipe,manufacturing,2022,504.9543685734047
BRA,Sergipe,power,2022,0.0
BRA,Sergipe,transportation,2022,113.31578287607928
BRA,Sergipe,waste,2022,31737.175519521228
BRA,Sergipe,agriculture,2023,67387.49545026943
BRA,Sergipe,buildings-fuel-use,2023,1733.8032695330444
BRA,Sergipe,fossil-fuel-operations,2023,7122.253827429991
BRA,Sergipe,land-use-change,2023,1416.8334518266838
BRA,Sergipe,manufacturing,2023,472.6992262114423
BRA,Sergipe,power,2023,0.0
BRA,Sergipe,transportation,2023,113.73381428264352
BRA,Sergipe,waste,2023,32036.222933202043
BRA,Sergipe,agriculture,2024,67194.0502119281
BRA,Sergipe,buildings-fuel-use,2024,1749.6141166339935
BRA,Sergipe,fossil-fuel-operations,2024,6989.590167341503
BRA,Sergipe,land-use-change,2024,1721.7485281242875
BRA,Sergipe,manufacturing,2024,472.6992261425737
BRA,Sergipe,power,2024,0.0
BRA,Sergipe,transportation,2024,119.896715633752
BRA,Sergipe,waste,2024,32160.144647122903
BRA,Sergipe,agriculture,2025,67266.55902600802
BRA,Sergipe,buildings-fuel-use,2025,1760.7978506477025
BRA,Sergipe,fossil-fuel-operations,2025,7890.108592700438
BRA,Sergipe,land-use-change,2025,1457.4347136816484
BRA,Sergipe,manufacturing,2025,472.6992261472554
BRA,Sergipe,power,2025,0.0
BRA,Sergipe,transportation,2025,121.79169126848952
BRA,Sergipe,waste,2025,32245.508507501458
BRA,Sergipe,agriculture,2026,28036.68995091381
BRA,Sergipe,buildings-fuel-use,2026,735.9026071464532
BRA,Sergipe,fossil-fuel-operations,2026,3201.7209031318785
BRA,Sergipe,land-use-change,2026,760.8585195109848
BRA,Sergipe,manufacturing,2026,196.56899435825304
BRA,Sergipe,power,2026,0.0
BRA,Sergipe,transportation,2026,50.55998232548296
BRA,Sergipe,waste,2026,13473.87984836927
CAN,Alberta,agriculture,2021,268112.5351333555
CAN,Alberta,buildings-fuel-use,2021,4851.892580262172
CAN,Alberta,fossil-fuel-operations,2021,2075152.0672135977
CAN,Alberta,land-use-change,2021,2879.46921555467
CAN,Alberta,manufacturing,2021,15065.082580609724
CAN,Alberta,power,2021,0.0
CAN,Alberta,transportation,2021,408.2056828294535
CAN,Alberta,waste,2021,77330.74638840408
CAN,Alberta,agriculture,2022,270194.6015644693
CAN,Alberta,buildings-fuel-use,2022,4670.931507585545
CAN,Alberta,fossil-fuel-operations,2022,2186372.6491111084
CAN,Alberta,land-use-change,2022,2818.720183118676
CAN,Alberta,manufacturing,2022,15291.516697176005
CAN,Alberta,power,2022,0.0
CAN,Alberta,transportation,2022,427.36687163702754
CAN,Alberta,waste,2022,78215.51819713706
CAN,Alberta,agriculture,2023,267818.07463592803
CAN,Alberta,buildings-fuel-use,2023,4871.482870987607
CAN,Alberta,fossil-fuel-operations,2023,2236979.287688401
CAN,Alberta,land-use-change,2023,2427.108628805481
CAN,Alberta,manufacturing,2023,15674.14463780582
CAN,Alberta,power,2023,0.0
CAN,Alberta,transportation,2023,429.611606562976
CAN,Alberta,waste,2023,80058.09103485971
CAN,Alberta,agriculture,2024,259909.57429729428
CAN,Alberta,buildings-fuel-use,2024,4942.5441717914255
CAN,Alberta,fossil-fuel-operations,2024,2323175.8750749994
CAN,Alberta,land-use-change,2024,2847.0105412061525
CAN,Alberta,manufacturing,2024,15334.142071477174
CAN,Alberta,power,2024,0.0
CAN,Alberta,transportation,2024,432.2945249361208
CAN,Alberta,waste,2024,80592.99570924875
CAN,Alberta,agriculture,2025,259960.6346681761
CAN,Alberta,buildings-fuel-use,2025,4972.232583683447
CAN,Alberta,fossil-fuel-operations,2025,2323887.9994655126
CAN,Alberta,land-use-change,2025,2844.61474318832
CAN,Alberta,manufacturing,2025,15304.875187592235
CAN,Alberta,power,2025,0.0
CAN,Alberta,transportation,2025,441.01723406116827
CAN,Alberta,waste,2025,81024.28288694224
CAN,Alberta,agriculture,2026,108426.37988658116
CAN,Alberta,buildings-fuel-use,2026,2285.8272190954685
CAN,Alberta,fossil-fuel-operations,2026,952876.345210334
CAN,Alberta,land-use-change,2026,545.2488677161584
CAN,Alberta,manufacturing,2026,6393.980724131637
CAN,Alberta,power,2026,0.0
CAN,Alberta,transportation,2026,181.45321183358809
CAN,Alberta,waste,2026,33907.27175216505
CAN,British Columbia,agriculture,2021,85280.46702603188
CAN,British Columbia,buildings-fuel-use,2021,4196.363872844805
CAN,British Columbia,fossil-fuel-operations,2021,247885.39415639665
CAN,British Columbia,land-use-change,2021,21030.29457042225
CAN,British Columbia,manufacturing,2021,216.5200023823275
CAN,British Columbia,power,2021,0.0
CAN,British Columbia,transportation,2021,670.5501331797373
CAN,British Columbia,waste,2021,83814.53363462315
CAN,British Columbia,agriculture,2022,85205.46805255665
CAN,British Columbia,buildings-fuel-use,2022,4043.244904289472
CAN,British Columbia,fossil-fuel-operations,2022,244581.3207319456
CAN,British Columbia,land-use-change,2022,27728.426911782248
CAN,British Columbia,manufacturing,2022,218.6749147871797
CAN,British Columbia,power,2022,0.0
CAN,British Columbia,transportation,2022,773.6681740674202
CAN,British Columbia,waste,2022,84919.61452700903
CAN,British Columbia,agriculture,2023,83646.88561240448
CAN,British Columbia,buildings-fuel-use,2023,4073.738665017368
CAN,British Columbia,fossil-fuel-operations,2023,275558.8201443009
CAN,British Columbia,land-use-change,2023,27263.69369616601
CAN,British Columbia,manufacturing,2023,207.75775347771756
CAN,British Columbia,power,2023,0.0
CAN,British Columbia,transportation,2023,850.0016711839237
CAN,British Columbia,waste,2023,87207.93261327437
CAN,British Columbia,agriculture,2024,82928.05911320314
CAN,British Columbia,buildings-fuel-use,2024,4106.151835635308
CAN,British Columbia,fossil-fuel-operations,2024,298899.19700383826
CAN,British Columbia,land-use-change,2024,26464.877056924885
CAN,British Columbia,manufacturing,2024,207.75775325221747
CAN,British Columbia,power,2024,0.0
CAN,British Columbia,transportation,2024,872.1700166907322
CAN,British Columbia,waste,2024,87854.54292376233
CAN,British Columbia,agriculture,2025,82943.35741221895
CAN,British Columbia,buildings-fuel-use,2025,4119.6368477449805
CAN,British Columbia,fossil-fuel-operations,2025,285036.584616332
CAN,British Columbia,land-use-change,2025,28729.60914310711
CAN,British Columbia,manufacturing,2025,207.7577533311648
CAN,British Columbia,power,2025,0.0
CAN,British Columbia,transportation,2025,945.9356941851312
CAN,British Columbia,waste,2025,88383.42795028868
CAN,British Columbia,agriculture,2026,35002.99750552833
CAN,British Columbia,buildings-fuel-use,2026,1909.5574506674543
CAN,British Columbia,fossil-fuel-operations,2026,123746.64749164692
CAN,British Columbia,land-use-change,2026,4651.834954505165
CAN,British Columbia,manufacturing,2026,88.93257879892391
CAN,British Columbia,power,2026,0.0
CAN,British Columbia,transportation,2026,459.52381846424873
CAN,British Columbia,waste,2026,37009.69126178136
CAN,Québec,agriculture,2021,97930.30849606806
CAN,Québec,buildings-fuel-use,2021,7931.300638790249
CAN,Québec,fossil-fuel-operations,2021,242.8338244285784
CAN,Québec,land-use-change,2021,117360.69248286486
CAN,Québec,manufacturing,2021,475.5780476211329
CAN,Québec,power,2021,0.0
CAN,Québec,transportation,2021,732.2485318012659
CAN,Québec,waste,2021,153128.9513027225
CAN,Québec,agriculture,2022,97459.10177394567
CAN,Québec,buildings-fuel-use,2022,7748.597279188431
CAN,Québec,fossil-fuel-operations,2022,249.65723915682548
CAN,Québec,land-use-change,2022,71802.48648891291
CAN,Québec,manufacturing,2022,480.0629279591938
CAN,Québec,power,2022,0.0
CAN,Québec,transportation,2022,766.1979544254576
CAN,Québec,waste,2022,155083.00626021036
CAN,Québec,agriculture,2023,95863.3698955391
CAN,Québec,buildings-fuel-use,2023,7689.48050361738
CAN,Québec,fossil-fuel-operations,2023,240.7047740116328
CAN,Québec,land-use-change,2023,124759.42582253684
CAN,Québec,manufacturing,2023,456.15031102470914
CAN,Québec,power,2023,0.0
CAN,Québec,transportation,2023,771.4405093593988
CAN,Québec,waste,2023,159121.2067820998
CAN,Québec,agriculture,2024,95474.16739172084
CAN,Québec,buildings-fuel-use,2024,7763.944073057388
CAN,Québec,fossil-fuel-operations,2024,255.20056262248025
CAN,Québec,land-use-change,2024,124979.95459199368
CAN,Québec,manufacturing,2024,456.1503105388955
CAN,Québec,power,2024,0.0
CAN,Québec,transportation,2024,800.1598689644661
CAN,Québec,waste,2024,160256.725415056
CAN,Québec,agriculture,2025,95474.36078552106
CAN,Québec,buildings-fuel-use,2025,7795.785287107966
CAN,Québec,fossil-fuel-operations,2025,263.2299219273111
CAN,Québec,land-use-change,2025,91014.90034064154
CAN,Québec,manufacturing,2025,456.1503107089784
CAN,Québec,power,2025,0.0
CAN,Québec,transportation,2025,763.0208511882821
CAN,Québec,waste,2025,161187.1448568119
CAN,Québec,agriculture,2026,40453.53807198297
CAN,Québec,buildings-fuel-use,2026,3766.777096783735
CAN,Québec,fossil-fuel-operations,2026,102.43563388204316
CAN,Québec,land-use-change,2026,7083.587057412186
CAN,Québec,manufacturing,2026,195.2075106395337
CAN,Québec,power,2026,0.0
CAN,Québec,transportation,2026,303.5117702539713
CAN,Québec,waste,2026,67486.0276681858
CHN,Beijing,agriculture,2021,19145.319366735395
CHN,Beijing,buildings-fuel-use,2021,31870.56659289541
CHN,Beijing,fossil-fuel-operations,2021,195.0883025419302
CHN,Beijing,land-use-change,2021,2090.868367407
CHN,Beijing,manufacturing,2021,8723.439157596677
CHN,Beijing,power,2021,0.0
CHN,Beijing,transportation,2021,502.8797504187163
CHN,Beijing,waste,2021,206002.8245066791
CHN,Beijing,agriculture,2022,20382.89745488573
CHN,Beijing,buildings-fuel-use,2022,30350.998932931885
CHN,Beijing,fossil-fuel-operations,2022,192.9369009083346
CHN,Beijing,land-use-change,2022,2005.2309824
CHN,Beijing,manufacturing,2022,8139.121026237451
CHN,Beijing,power,2022,0.0
CHN,Beijing,transportation,2022,545.243247949499
CHN,Beijing,waste,2022,210625.089916462
CHN,Beijing,agriculture,2023,20011.793348042724
CHN,Beijing,buildings-fuel-use,2023,32177.747237832864
CHN,Beijing,fossil-fuel-operations,2023,200.28194288086704
CHN,Beijing,land-use-change,2023,2159.186657538
CHN,Beijing,manufacturing,2023,8484.664813175763
CHN,Beijing,power,2023,0.0
CHN,Beijing,transportation,2023,602.7121892776752
CHN,Beijing,waste,2023,214512.0186719442
CHN,Beijing,agriculture,2024,20093.24683543999
CHN,Beijing,buildings-fuel-use,2024,32527.946818575285
CHN,Beijing,fossil-fuel-operations,2024,205.28477184870516
CHN,Beijing,land-use-change,2024,2157.748439212
CHN,Beijing,manufacturing,2024,8404.075107169749
CHN,Beijing,power,2024,0.0
CHN,Beijing,transportation,2024,644.3607384492626
CHN,Beijing,waste,2024,214038.00187886192
CHN,Beijing,agriculture,2025,20134.68573166572
CHN,Beijing,buildings-fuel-use,2025,32813.78961913809
CHN,Beijing,fossil-fuel-operations,2025,207.48580725670303
CHN,Beijing,land-use-change,2025,1963.128442822
CHN,Beijing,manufacturing,2025,7819.976969638006
CHN,Beijing,power,2025,0.0
CHN,Beijing,transportation,2025,664.4242905383932
CHN,Beijing,waste,2025,213336.5176205555
CHN,Beijing,agriculture,2026,8061.185449238859
CHN,Beijing,buildings-fuel-use,2026,15580.602682830997
CHN,Beijing,fossil-fuel-operations,2026,86.20462538885101
CHN,Beijing,land-use-change,2026,749.065887997
CHN,Beijing,manufacturing,2026,3559.103101799232
CHN,Beijing,power,2026,0.0
CHN,Beijing,transportation,2026,274.3372179580583
CHN,Beijing,waste,2026,88049.56292086457
DEU,Baden-Württemberg,agriculture,2021,167476.16739706422
DEU,Baden-Württemberg,buildings-fuel-use,2021,17081.80286732378
DEU,Baden-Württemberg,fossil-fuel-operations,2021,15260.86192521646
DEU,Baden-Württemberg,land-use-change,2021,26.490974511162605
DEU,Baden-Württemberg,manufacturing,2021,576.5279883357781
DEU,Baden-Württemberg,power,2021,0.0
DEU,Baden-Württemberg,transportation,2021,694.3739498385027
DEU,Baden-Württemberg,waste,2021,45897.95615145563
DEU,Baden-Württemberg,agriculture,2022,165726.47842648125
DEU,Baden-Württemberg,buildings-fuel-use,2022,16657.796185881525
DEU,Baden-Württemberg,fossil-fuel-operations,2022,16119.187141088709
DEU,Baden-Württemberg,land-use-change,2022,26.744303228544865
DEU,Baden-Württemberg,manufacturing,2022,575.6088887425452
DEU,Baden-Württemberg,power,2022,0.0
DEU,Baden-Württemberg,transportation,2022,695.4376228378351
DEU,Baden-Württemberg,waste,2022,42716.38280145644
DEU,Baden-Württemberg,agriculture,2023,166749.18092674884
DEU,Baden-Württemberg,buildings-fuel-use,2023,16502.908663204475
DEU,Baden-Württemberg,fossil-fuel-operations,2023,17164.14959432718
DEU,Baden-Württemberg,land-use-change,2023,29.302929623039315
DEU,Baden-Württemberg,manufacturing,2023,555.1993636024122
DEU,Baden-Württemberg,power,2023,0.0
DEU,Baden-Württemberg,transportation,2023,706.5591239730371
DEU,Baden-Württemberg,waste,2023,39552.72665509891
DEU,Baden-Württemberg,agriculture,2024,165833.83883091836
DEU,Baden-Württemberg,buildings-fuel-use,2024,16590.306178702886
DEU,Baden-Württemberg,fossil-fuel-operations,2024,18988.177233810155
DEU,Baden-Württemberg,land-use-change,2024,24.214012827
DEU,Baden-Württemberg,manufacturing,2024,555.199363210825
DEU,Baden-Württemberg,power,2024,0.0
DEU,Baden-Württemberg,transportation,2024,704.8740393082537
DEU,Baden-Württemberg,waste,2024,39536.070833604805
DEU,Baden-Württemberg,agriculture,2025,165839.43518600793
DEU,Baden-Württemberg,buildings-fuel-use,2025,16694.496978702886
DEU,Baden-Württemberg,fossil-fuel-operations,2025,18981.52183736493
DEU,Baden-Württemberg,land-use-change,2025,25.571512642918265
DEU,Baden-Württemberg,manufacturing,2025,555.1993631659581
DEU,Baden-Württemberg,power,2025,0.0
DEU,Baden-Württemberg,transportation,2025,698.1667002489477
DEU,Baden-Württemberg,waste,2025,39486.29860393921
DEU,Baden-Württemberg,agriculture,2026,66482.01132865602
DEU,Baden-Württemberg,buildings-fuel-use,2026,7715.604310052045
DEU,Baden-Württemberg,fossil-fuel-operations,2026,7912.104940985866
DEU,Baden-Württemberg,land-use-change,2026,10.259375027104728
DEU,Baden-Württemberg,manufacturing,2026,233.8206541262169
DEU,Baden-Württemberg,power,2026,0.0
DEU,Baden-Württemberg,transportation,2026,289.61570743715674
DEU,Baden-Württemberg,waste,2026,16388.42638096051
ESP,Andalucía,agriculture,2021,234527.9314646173
ESP,Andalucía,buildings-fuel-use,2021,5443.88056948532
ESP,Andalucía,fossil-fuel-operations,2021,6804.037219919788
ESP,Andalucía,land-use-change,2021,5170.896942867383
ESP,Andalucía,manufacturing,2021,3731.422507881903
ESP,Andalucía,power,2021,0.0
ESP,Andalucía,transportation,2021,1452.4129794013286
ESP,Andalucía,waste,2021,103065.82436144154
ESP,Andalucía,agriculture,2022,224533.677856375
ESP,Andalucía,buildings-fuel-use,2022,5523.390753231577
ESP,Andalucía,fossil-fuel-operations,2022,7139.089699382226
ESP,Andalucía,land-use-change,2022,4215.618646887698
ESP,Andalucía,manufacturing,2022,2982.978651095916
ESP,Andalucía,power,2022,0.0
ESP,Andalucía,transportation,2022,1825.6402174938407
ESP,Andalucía,waste,2022,101831.7144366238
ESP,Andalucía,agriculture,2023,214698.279788938
ESP,Andalucía,buildings-fuel-use,2023,5286.053409222181
ESP,Andalucía,fossil-fuel-operations,2023,7422.182813172626
ESP,Andalucía,land-use-change,2023,4063.9428751522623
ESP,Andalucía,manufacturing,2023,2634.63604065055
ESP,Andalucía,power,2023,0.0
ESP,Andalucía,transportation,2023,2171.997546357971
ESP,Andalucía,waste,2023,101613.86076327677
ESP,Andalucía,agriculture,2024,226092.1839134556
ESP,Andalucía,buildings-fuel-use,2024,5224.929553801636
ESP,Andalucía,fossil-fuel-operations,2024,7678.644767605493
ESP,Andalucía,land-use-change,2024,4800.898876110201
ESP,Andalucía,manufacturing,2024,2634.6360400971844
ESP,Andalucía,power,2024,0.0
ESP,Andalucía,transportation,2024,1631.913968701284
ESP,Andalucía,waste,2024,101438.81283253257
ESP,Andalucía,agriculture,2025,226150.1697442465
ESP,Andalucía,buildings-fuel-use,2025,5246.415723801635
ESP,Andalucía,fossil-fuel-operations,2025,7705.533468488445
ESP,Andalucía,land-use-change,2025,5869.551367090767
ESP,Andalucía,manufacturing,2025,2634.636040107049
ESP,Andalucía,power,2025,0.0
ESP,Andalucía,transportation,2025,1374.9752256114475
ESP,Andalucía,waste,2025,101248.79855079604
ESP,Andalucía,agriculture,2026,87456.2333073274
ESP,Andalucía,buildings-fuel-use,2026,2545.3637276199406
ESP,Andalucía,fossil-fuel-operations,2026,3227.487100035455
ESP,Andalucía,land-use-change,2026,2318.5285784852504
ESP,Andalucía,manufacturing,2026,1097.9872531773356
ESP,Andalucía,power,2026,0.0
ESP,Andalucía,transportation,2026,452.20948455724965
ESP,Andalucía,waste,2026,42043.70958260465
IDN,Jawa Barat,agriculture,2021,402431.0176932864
IDN,Jawa Barat,buildings-fuel-use,2021,25518.513226906995
IDN,Jawa Barat,fossil-fuel-operations,2021,677495.2281535384
IDN,Jawa Barat,land-use-change,2021,3222.945420273676
IDN,Jawa Barat,manufacturing,2021,4618.10148187553
IDN,Jawa Barat,power,2021,0.0
IDN,Jawa Barat,transportation,2021,1053.2888051343898
IDN,Jawa Barat,waste,2021,368707.288275541
IDN,Jawa Barat,agriculture,2022,415881.6802041114
IDN,Jawa Barat,buildings-fuel-use,2022,22947.04284033849
IDN,Jawa Barat,fossil-fuel-operations,2022,850325.654856881
IDN,Jawa Barat,land-use-change,2022,2497.0570892216138
IDN,Jawa Barat,manufacturing,2022,4497.2836552562585
IDN,Jawa Barat,power,2022,0.0
IDN,Jawa Barat,transportation,2022,1112.511423668015
IDN,Jawa Barat,waste,2022,374699.729749745
IDN,Jawa Barat,agriculture,2023,470537.244577701
IDN,Jawa Barat,buildings-fuel-use,2023,23178.8930912853
IDN,Jawa Barat,fossil-fuel-operations,2023,954638.5515105928
IDN,Jawa Barat,land-use-change,2023,3095.6710374112863
IDN,Jawa Barat,manufacturing,2023,4711.355033077256
IDN,Jawa Barat,power,2023,0.0
IDN,Jawa Barat,transportation,2023,1123.784288690978
IDN,Jawa Barat,waste,2023,379287.0570531804
IDN,Jawa Barat,agriculture,2024,372345.4262122168
IDN,Jawa Barat,buildings-fuel-use,2024,23329.25380305431
IDN,Jawa Barat,fossil-fuel-operations,2024,1032302.3520082452
IDN,Jawa Barat,land-use-change,2024,3041.7350103205818
IDN,Jawa Barat,manufacturing,2024,4711.355033077255
IDN,Jawa Barat,power,2024,0.0
IDN,Jawa Barat,transportation,2024,1069.336497890127
IDN,Jawa Barat,waste,2024,382701.0959859186
IDN,Jawa Barat,agriculture,2025,372347.7679596628
IDN,Jawa Barat,buildings-fuel-use,2025,23438.11188109108
IDN,Jawa Barat,fossil-fuel-operations,2025,1035253.4650652794
IDN,Jawa Barat,land-use-change,2025,3256.481731417392
IDN,Jawa Barat,manufacturing,2025,4711.35503307727
IDN,Jawa Barat,power,2025,0.0
IDN,Jawa Barat,transportation,2025,1055.3698605577952
IDN,Jawa Barat,waste,2025,384009.34066958335
IDN,Jawa Barat,agriculture,2026,179515.70057319454
IDN,Jawa Barat,buildings-fuel-use,2026,9719.69326642701
IDN,Jawa Barat,fossil-fuel-operations,2026,438257.81409152393
IDN,Jawa Barat,land-use-change,2026,1329.3576373504084
IDN,Jawa Barat,manufacturing,2026,1983.0000378647144
IDN,Jawa Barat,power,2026,0.0
IDN,Jawa Barat,transportation,2026,430.2923705307232
IDN,Jawa Barat,waste,2026,160002.26785375728
IDN,Palembang City,agriculture,2021,1464.9517923926442
IDN,Palembang City,buildings-fuel-use,2021,1010.8722091618806
IDN,Palembang City,fossil-fuel-operations,2021,34365.23057102482
IDN,Palembang City,land-use-change,2021,1.8000593442598525e-11
IDN,Palembang City,manufacturing,2021,240.7326565985933
IDN,Palembang City,power,2021,0.0
IDN,Palembang City,transportation,2021,56.27916736701717
IDN,Palembang City,waste,2021,5014.170590051029
IDN,Palembang City,agriculture,2022,1587.2810854761317
IDN,Palembang City,buildings-fuel-use,2022,910.1194653536792
IDN,Palembang City,fossil-fuel-operations,2022,43283.11788634372
IDN,Palembang City,land-use-change,2022,7.849714019178803e-12
IDN,Palembang City,manufacturing,2022,234.426478050741
IDN,Palembang City,power,2022,0.0
IDN,Palembang City,transportation,2022,57.63630671310179
IDN,Palembang City,waste,2022,5133.167872485501
IDN,Palembang City,agriculture,2023,1447.4151027999392
IDN,Palembang City,buildings-fuel-use,2023,921.5825848702152
IDN,Palembang City,fossil-fuel-operations,2023,48758.296798688025
IDN,Palembang City,land-use-change,2023,6.300195909514976e-12
IDN,Palembang City,manufacturing,2023,245.58489793744408
IDN,Palembang City,power,2023,0.0
IDN,Palembang City,transportation,2023,54.53987994955399
IDN,Palembang City,waste,2023,5220.842236564791
IDN,Palembang City,agriculture,2024,1322.3827641034625
IDN,Palembang City,buildings-fuel-use,2024,925.271922645252
IDN,Palembang City,fossil-fuel-operations,2024,53251.74478021563
IDN,Palembang City,land-use-change,2024,2.850091332650809e-12
IDN,Palembang City,manufacturing,2024,245.58489793744403
IDN,Palembang City,power,2024,0.0
IDN,Palembang City,transportation,2024,58.82902934064396
IDN,Palembang City,waste,2024,5263.689487967424
IDN,Palembang City,agriculture,2025,1322.3153239418978
IDN,Palembang City,buildings-fuel-use,2025,926.8026726452518
IDN,Palembang City,fossil-fuel-operations,2025,53252.79952400584
IDN,Palembang City,land-use-change,2025,3.620088299649786e-11
IDN,Palembang City,manufacturing,2025,245.5848979374448
IDN,Palembang City,power,2025,0.0
IDN,Palembang City,transportation,2025,57.47702782831716
IDN,Palembang City,waste,2025,5288.294126991768
IDN,Palembang City,agriculture,2026,489.3258078955366
IDN,Palembang City,buildings-fuel-use,2026,383.1040033262044
IDN,Palembang City,fossil-fuel-operations,2026,22547.08716683304
IDN,Palembang City,land-use-change,2026,1.9999086350832203e-12
IDN,Palembang City,manufacturing,2026,103.3666315855632
IDN,Palembang City,power,2026,0.0
IDN,Palembang City,transportation,2026,23.11126710154311
IDN,Palembang City,waste,2026,2214.340182513899
IDN,Palembang Urban Area,agriculture,2021,2835.1965598754578
IDN,Palembang Urban Area,buildings-fuel-use,2021,1124.8758322087997
IDN,Palembang Urban Area,fossil-fuel-operations,2021,43270.04132311401
IDN,Palembang Urban Area,land-use-change,2021,2.1424095981278598e-10
IDN,Palembang Urban Area,manufacturing,2021,304.2017130567132
IDN,Palembang Urban Area,power,2021,0.0
IDN,Palembang Urban Area,transportation,2021,67.92009041578306
IDN,Palembang Urban Area,waste,2021,5865.381364900427
IDN,Palembang Urban Area,agriculture,2022,3166.2130674325977
IDN,Palembang Urban Area,buildings-fuel-use,2022,1013.8428570733764
IDN,Palembang Urban Area,fossil-fuel-operations,2022,54539.63875811889
IDN,Palembang Urban Area,land-use-change,2022,9.123445671134259e-11
IDN,Palembang Urban Area,manufacturing,2022,296.2334119069145
IDN,Palembang Urban Area,power,2022,0.0
IDN,Palembang Urban Area,transportation,2022,69.52315082237033
IDN,Palembang Urban Area,waste,2022,6001.619385066345
IDN,Palembang Urban Area,agriculture,2023,2819.135364714347
IDN,Palembang Urban Area,buildings-fuel-use,2023,1026.2898754220296
IDN,Palembang Urban Area,fossil-fuel-operations,2023,61458.17808369832
IDN,Palembang Urban Area,land-use-change,2023,9.739194300455879e-11
IDN,Palembang Urban Area,manufacturing,2023,310.33378714001503
IDN,Palembang Urban Area,power,2023,0.0
IDN,Palembang Urban Area,transportation,2023,66.75771316772544
IDN,Palembang Urban Area,waste,2023,6103.105006760993
IDN,Palembang Urban Area,agriculture,2024,2543.272938671624
IDN,Palembang Urban Area,buildings-fuel-use,2024,1031.226400553162
IDN,Palembang Urban Area,fossil-fuel-operations,2024,67136.97045419575
IDN,Palembang Urban Area,land-use-change,2024,3.510574630661184e-11
IDN,Palembang Urban Area,manufacturing,2024,310.3337871400149
IDN,Palembang Urban Area,power,2024,0.0
IDN,Palembang Urban Area,transportation,2024,71.13583405088465
IDN,Palembang Urban Area,waste,2024,6154.308545191278
IDN,Palembang Urban Area,agriculture,2025,2543.202351929589
IDN,Palembang Urban Area,buildings-fuel-use,2025,1033.425671298243
IDN,Palembang Urban Area,fossil-fuel-operations,2025,67138.02519798595
IDN,Palembang Urban Area,land-use-change,2025,4.1658592943095006e-10
IDN,Palembang Urban Area,manufacturing,2025,310.3337871400159
IDN,Palembang Urban Area,power,2025,0.0
IDN,Palembang Urban Area,transportation,2025,69.7614828386613
IDN,Palembang Urban Area,waste,2025,6183.169080505894
IDN,Palembang Urban Area,agriculture,2026,927.2929904990044
IDN,Palembang Urban Area,buildings-fuel-use,2026,427.2427739041353
IDN,Palembang Urban Area,fossil-fuel-operations,2026,28427.40875581773
