iso3_country,location,year,month,sector,sub_sector,total_emission
ITA,Emilia-Romagna,2021,12,Manufacturing & Industry,pulp-and-paper,0.0
ITA,Emilia-Romagna,2021,12,Manufacturing & Industry,textiles-leather-apparel,0.8802212233850389
ITA,Emilia-Romagna,2021,12,Manufacturing & Industry,wood-and-wood-products,1.7563565861301744
ITA,Emilia-Romagna,2021,12,Power & Heat,electricity-generation,0.0
ITA,Emilia-Romagna,2021,12,Power & Heat,heat-plants,0.0
ITA,Emilia-Romagna,2021,12,Power & Heat,water-reservoirs,0.2319084
ITA,Emilia-Romagna,2021,12,Transportation,domestic-aviation,0.044583171029727
ITA,Emilia-Romagna,2021,12,Transportation,domestic-shipping,0.2939028401371517
ITA,Emilia-Romagna,2021,12,Transportation,international-aviation,0.1682054171615846
ITA,Emilia-Romagna,2021,12,Transportation,international-shipping,0.499986212237985
ITA,Emilia-Romagna,2021,12,Transportation,non-broadcasting-vessels,0.0
ITA,Emilia-Romagna,2021,12,Transportation,other-transport,0.105628044334202
ITA,Emilia-Romagna,2021,12,Transportation,railways,0.0461302218897411
ITA,Emilia-Romagna,2021,12,Transportation,road-transportation,29.25538097142316
ITA,Emilia-Romagna,2021,12,Waste,biological-treatment-of-solid-waste-and-biogenic,27.74785763596003
ITA,Emilia-Romagna,2021,12,Waste,domestic-wastewater-treatment-and-discharge,214.22784447127387
ITA,Emilia-Romagna,2021,12,Waste,incineration-and-open-burning-of-waste,0.3891634034569842
ITA,Emilia-Romagna,2021,12,Waste,industrial-wastewater-treatment-and-discharge,271.9447294068292
ITA,Emilia-Romagna,2021,12,Waste,solid-waste-disposal,1948.230484068636
ITA,Emilia-Romagna,2022,1,Agriculture,crop-residues,0.0
ITA,Emilia-Romagna,2022,1,Agriculture,cropland-fires,4.558091298361642
ITA,Emilia-Romagna,2022,1,Agriculture,enteric-fermentation-cattle-operation,2198.641112858953
ITA,Emilia-Romagna,2022,1,Agriculture,enteric-fermentation-cattle-pasture,387.8986613782568
ITA,Emilia-Romagna,2022,1,Agriculture,enteric-fermentation-other,568.1960921896641
ITA,Emilia-Romagna,2022,1,Agriculture,manure-applied-to-soils,0.0
ITA,Emilia-Romagna,2022,1,Agriculture,manure-left-on-pasture-cattle,7.182606666666664
ITA,Emilia-Romagna,2022,1,Agriculture,manure-management-cattle-operation,448.2152890516009
ITA,Emilia-Romagna,2022,1,Agriculture,manure-management-other,409.7103378378041
ITA,Emilia-Romagna,2022,1,Agriculture,other-agricultural-soil-emissions,0.0
ITA,Emilia-Romagna,2022,1,Agriculture,rice-cultivation,0.0
ITA,Emilia-Romagna,2022,1,Agriculture,synthetic-fertilizer-application,0.0
ITA,Emilia-Romagna,2022,1,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,192.85802232013813
ITA,Emilia-Romagna,2022,1,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,1.2193743019656995
ITA,Emilia-Romagna,2022,1,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,562.9838499953154
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,forest-land-clearing,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,forest-land-degradation,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,forest-land-fires,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,net-forest-land,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,net-shrubgrass,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,net-wetland,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,removals,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,shrubgrass-fires,0.0
ITA,Emilia-Romagna,2022,1,Forestry & Land Use,wetland-fires,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,coal-mining,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,copper-mining,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,iron-mining,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,other-energy-use,42.13212780633112
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,501.3194529386746
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.5234731070060383
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,other-solid-fuels,42.42594055203162
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ITA,Emilia-Romagna,2022,1,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,aluminum,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,cement,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,chemicals,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,fluorinated-gases,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,food-beverage-tobacco,20.79984811071729
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,glass,2.4333828451958355
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,iron-and-steel,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,lime,1.5863446899149185
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,other-chemicals,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,other-manufacturing,11.70099866910617
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,other-metals,5.534047458080975
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,petrochemical-steam-cracking,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,pulp-and-paper,0.0
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,textiles-leather-apparel,0.7563467235962642
ITA,Emilia-Romagna,2022,1,Manufacturing & Industry,wood-and-wood-products,1.6928301195559785
ITA,Emilia-Romagna,2022,1,Power & Heat,electricity-generation,0.0
ITA,Emilia-Romagna,2022,1,Power & Heat,heat-plants,0.0
ITA,Emilia-Romagna,2022,1,Power & Heat,water-reservoirs,0.2319084002202969
ITA,Emilia-Romagna,2022,1,Transportation,domestic-aviation,0.0379058241641516
ITA,Emilia-Romagna,2022,1,Transportation,domestic-shipping,0.2646799817945435
ITA,Emilia-Romagna,2022,1,Transportation,international-aviation,0.1318853090508361
ITA,Emilia-Romagna,2022,1,Transportation,international-shipping,0.6156097072853376
ITA,Emilia-Romagna,2022,1,Transportation,non-broadcasting-vessels,0.0
ITA,Emilia-Romagna,2022,1,Transportation,other-transport,0.0940883773192894
ITA,Emilia-Romagna,2022,1,Transportation,railways,0.0128908117905937
ITA,Emilia-Romagna,2022,1,Transportation,road-transportation,29.23848667909728
ITA,Emilia-Romagna,2022,1,Waste,biological-treatment-of-solid-waste-and-biogenic,26.27263940233869
ITA,Emilia-Romagna,2022,1,Waste,domestic-wastewater-treatment-and-discharge,213.96395912264805
ITA,Emilia-Romagna,2022,1,Waste,incineration-and-open-burning-of-waste,0.3842386309043744
ITA,Emilia-Romagna,2022,1,Waste,industrial-wastewater-treatment-and-discharge,263.7401141312885
ITA,Emilia-Romagna,2022,1,Waste,solid-waste-disposal,1829.6150016066572
ITA,Emilia-Romagna,2022,2,Agriculture,crop-residues,0.0
ITA,Emilia-Romagna,2022,2,Agriculture,cropland-fires,14.29069
ITA,Emilia-Romagna,2022,2,Agriculture,enteric-fermentation-cattle-operation,2198.6411128589407
ITA,Emilia-Romagna,2022,2,Agriculture,enteric-fermentation-cattle-pasture,387.8986613782567
ITA,Emilia-Romagna,2022,2,Agriculture,enteric-fermentation-other,568.1960921896641
ITA,Emilia-Romagna,2022,2,Agriculture,manure-applied-to-soils,0.0
ITA,Emilia-Romagna,2022,2,Agriculture,manure-left-on-pasture-cattle,7.182606666666663
ITA,Emilia-Romagna,2022,2,Agriculture,manure-management-cattle-operation,448.2152890516009
ITA,Emilia-Romagna,2022,2,Agriculture,manure-management-other,409.71033783780433
ITA,Emilia-Romagna,2022,2,Agriculture,other-agricultural-soil-emissions,0.0
ITA,Emilia-Romagna,2022,2,Agriculture,rice-cultivation,0.0049933253801241
ITA,Emilia-Romagna,2022,2,Agriculture,synthetic-fertilizer-application,0.0
ITA,Emilia-Romagna,2022,2,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,148.51
ITA,Emilia-Romagna,2022,2,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.76148088982193
ITA,Emilia-Romagna,2022,2,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,435.8420178343596
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,forest-land-clearing,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,forest-land-degradation,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,forest-land-fires,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,net-forest-land,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,net-shrubgrass,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,net-wetland,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,removals,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,shrubgrass-fires,0.0
ITA,Emilia-Romagna,2022,2,Forestry & Land Use,wetland-fires,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,coal-mining,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,copper-mining,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,iron-mining,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,oil-and-gas-production,8.34080009676997e-14
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,other-energy-use,35.50921487651927
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,501.3194529386746
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.537696299913374
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,other-solid-fuels,40.942923632315726
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ITA,Emilia-Romagna,2022,2,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,aluminum,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,cement,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,chemicals,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,fluorinated-gases,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,food-beverage-tobacco,21.10720948432313
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,glass,2.470411044423203
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,iron-and-steel,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,lime,1.638899917829886
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,other-chemicals,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,other-manufacturing,11.91958422409792
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,other-metals,5.603873472581883
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,petrochemical-steam-cracking,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,pulp-and-paper,0.0
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,textiles-leather-apparel,0.7664597557194928
ITA,Emilia-Romagna,2022,2,Manufacturing & Industry,wood-and-wood-products,1.6928301195559796
ITA,Emilia-Romagna,2022,2,Power & Heat,electricity-generation,0.0
ITA,Emilia-Romagna,2022,2,Power & Heat,heat-plants,0.0
ITA,Emilia-Romagna,2022,2,Power & Heat,water-reservoirs,0.2319084003356746
ITA,Emilia-Romagna,2022,2,Transportation,domestic-aviation,0.0357184289172993
ITA,Emilia-Romagna,2022,2,Transportation,domestic-shipping,0.263670561480635
ITA,Emilia-Romagna,2022,2,Transportation,international-aviation,0.1326411494516501
ITA,Emilia-Romagna,2022,2,Transportation,international-shipping,0.614132012312481
ITA,Emilia-Romagna,2022,2,Transportation,non-broadcasting-vessels,0.0
ITA,Emilia-Romagna,2022,2,Transportation,other-transport,0.0982060759228138
ITA,Emilia-Romagna,2022,2,Transportation,railways,0.0134145536838389
ITA,Emilia-Romagna,2022,2,Transportation,road-transportation,26.394434705510157
ITA,Emilia-Romagna,2022,2,Waste,biological-treatment-of-solid-waste-and-biogenic,26.272639402338704
ITA,Emilia-Romagna,2022,2,Waste,domestic-wastewater-treatment-and-discharge,193.16566754399
ITA,Emilia-Romagna,2022,2,Waste,incineration-and-open-burning-of-waste,0.3842386309043744
ITA,Emilia-Romagna,2022,2,Waste,industrial-wastewater-treatment-and-discharge,238.21687727987336
ITA,Emilia-Romagna,2022,2,Waste,solid-waste-disposal,1828.9136552401171
ITA,Emilia-Romagna,2022,3,Agriculture,crop-residues,0.0
ITA,Emilia-Romagna,2022,3,Agriculture,cropland-fires,20.45857038257244
ITA,Emilia-Romagna,2022,3,Agriculture,enteric-fermentation-cattle-operation,2198.64111285896
ITA,Emilia-Romagna,2022,3,Agriculture,enteric-fermentation-cattle-pasture,387.8986613782567
ITA,Emilia-Romagna,2022,3,Agriculture,enteric-fermentation-other,568.1960921896642
ITA,Emilia-Romagna,2022,3,Agriculture,manure-applied-to-soils,0.0
ITA,Emilia-Romagna,2022,3,Agriculture,manure-left-on-pasture-cattle,7.182606666666665
ITA,Emilia-Romagna,2022,3,Agriculture,manure-management-cattle-operation,448.2152890516009
ITA,Emilia-Romagna,2022,3,Agriculture,manure-management-other,409.7103378378042
ITA,Emilia-Romagna,2022,3,Agriculture,other-agricultural-soil-emissions,0.0
ITA,Emilia-Romagna,2022,3,Agriculture,rice-cultivation,0.450340942954631
ITA,Emilia-Romagna,2022,3,Agriculture,synthetic-fertilizer-application,0.0
ITA,Emilia-Romagna,2022,3,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,157.15308712244692
ITA,Emilia-Romagna,2022,3,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.60725265098392
ITA,Emilia-Romagna,2022,3,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,461.8837323988505
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,forest-land-clearing,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,forest-land-degradation,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,forest-land-fires,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,net-forest-land,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,net-shrubgrass,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,net-wetland,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,removals,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,shrubgrass-fires,0.0
ITA,Emilia-Romagna,2022,3,Forestry & Land Use,wetland-fires,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,coal-mining,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,copper-mining,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,iron-mining,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,other-energy-use,34.142099735064946
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,501.3194529386744
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.5411197406236191
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,other-solid-fuels,39.042142273112006
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ITA,Emilia-Romagna,2022,3,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,aluminum,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,cement,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,chemicals,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,fluorinated-gases,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,food-beverage-tobacco,21.17756805397338
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,glass,2.478679946794534
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,iron-and-steel,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,lime,1.6443169779793885
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,other-chemicals,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,other-manufacturing,12.21964824271545
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,other-metals,5.616336845757295
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,petrochemical-steam-cracking,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,pulp-and-paper,0.0
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,textiles-leather-apparel,0.7699745340121663
ITA,Emilia-Romagna,2022,3,Manufacturing & Industry,wood-and-wood-products,1.69283011955598
ITA,Emilia-Romagna,2022,3,Power & Heat,electricity-generation,0.0
ITA,Emilia-Romagna,2022,3,Power & Heat,heat-plants,0.0
ITA,Emilia-Romagna,2022,3,Power & Heat,water-reservoirs,0.2513322054251516
ITA,Emilia-Romagna,2022,3,Transportation,domestic-aviation,0.0407357366291149
ITA,Emilia-Romagna,2022,3,Transportation,domestic-shipping,0.350177168950202
ITA,Emilia-Romagna,2022,3,Transportation,international-aviation,0.1734502479486358
ITA,Emilia-Romagna,2022,3,Transportation,international-shipping,0.8067581725868547
ITA,Emilia-Romagna,2022,3,Transportation,non-broadcasting-vessels,0.0
ITA,Emilia-Romagna,2022,3,Transportation,other-transport,0.1032142529809757
ITA,Emilia-Romagna,2022,3,Transportation,railways,0.0141534504806913
ITA,Emilia-Romagna,2022,3,Transportation,road-transportation,29.20633302596092
ITA,Emilia-Romagna,2022,3,Waste,biological-treatment-of-solid-waste-and-biogenic,26.272639402338694
ITA,Emilia-Romagna,2022,3,Waste,domestic-wastewater-treatment-and-discharge,212.9881978648707
ITA,Emilia-Romagna,2022,3,Waste,incineration-and-open-burning-of-waste,0.3842386309043746
ITA,Emilia-Romagna,2022,3,Waste,industrial-wastewater-treatment-and-discharge,263.7401141312883
ITA,Emilia-Romagna,2022,3,Waste,solid-waste-disposal,1829.5236713121471
ITA,Emilia-Romagna,2022,4,Agriculture,crop-residues,0.0
ITA,Emilia-Romagna,2022,4,Agriculture,cropland-fires,11.322770028231778
ITA,Emilia-Romagna,2022,4,Agriculture,enteric-fermentation-cattle-operation,2223.069947075999
ITA,Emilia-Romagna,2022,4,Agriculture,enteric-fermentation-cattle-pasture,387.8986613782567
ITA,Emilia-Romagna,2022,4,Agriculture,enteric-fermentation-other,568.1960921896641
ITA,Emilia-Romagna,2022,4,Agriculture,manure-applied-to-soils,0.0
ITA,Emilia-Romagna,2022,4,Agriculture,manure-left-on-pasture-cattle,7.182606666666664
ITA,Emilia-Romagna,2022,4,Agriculture,manure-management-cattle-operation,1122.8752792746989
ITA,Emilia-Romagna,2022,4,Agriculture,manure-management-other,409.7103378378041
ITA,Emilia-Romagna,2022,4,Agriculture,other-agricultural-soil-emissions,0.0
ITA,Emilia-Romagna,2022,4,Agriculture,rice-cultivation,43.94729483788153
ITA,Emilia-Romagna,2022,4,Agriculture,synthetic-fertilizer-application,0.0
ITA,Emilia-Romagna,2022,4,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,118.42506188182033
ITA,Emilia-Romagna,2022,4,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.4470935519037555
ITA,Emilia-Romagna,2022,4,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,348.5024045968625
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,forest-land-clearing,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,forest-land-degradation,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,forest-land-fires,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,net-forest-land,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,net-shrubgrass,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,net-wetland,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,removals,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,shrubgrass-fires,0.0
ITA,Emilia-Romagna,2022,4,Forestry & Land Use,wetland-fires,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,bauxite-mining,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,coal-mining,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,copper-mining,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,iron-mining,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,oil-and-gas-production,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,oil-and-gas-refining,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,oil-and-gas-transport,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,other-energy-use,31.48834315263527
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,other-fossil-fuel-operations,501.31945293867454
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,other-mining-quarrying,0.5102623952403524
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,other-solid-fuels,38.57186438806241
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,rock-quarrying,0.0
ITA,Emilia-Romagna,2022,4,Fossil Fuel Extraction & Mining,sand-quarrying,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,aluminum,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,cement,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,chemicals,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,fluorinated-gases,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,food-beverage-tobacco,20.531446922158864
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,glass,2.4032519253199807
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,iron-and-steel,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,lime,1.5375548472090448
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,other-chemicals,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,other-manufacturing,12.159670553025286
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,other-metals,5.469606680533517
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,petrochemical-steam-cracking,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,pulp-and-paper,0.0
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,textiles-leather-apparel,0.7481660158936365
ITA,Emilia-Romagna,2022,4,Manufacturing & Industry,wood-and-wood-products,1.6928301195559792
ITA,Emilia-Romagna,2022,4,Power & Heat,electricity-generation,0.0
ITA,Emilia-Romagna,2022,4,Power & Heat,heat-plants,0.0
ITA,Emilia-Romagna,2022,4,Power & Heat,water-reservoirs,0.70233387
ITA,Emilia-Romagna,2022,4,Transportation,domestic-aviation,0.045162510775096
ITA,Emilia-Romagna,2022,4,Transportation,domestic-shipping,0.2958087966192868
ITA,Emilia-Romagna,2022,4,Transportation,international-aviation,0.2231535488724061
ITA,Emilia-Romagna,2022,4,Transportation,international-shipping,0.6555646366769154
ITA,Emilia-Romagna,2022,4,Transportation,non-broadcasting-vessels,0.0
ITA,Emilia-Romagna,2022,4,Transportation,other-transport,0.1072781788226866
ITA,Emilia-Romagna,2022,4,Transportation,railways,0.0147051935641798
ITA,Emilia-Romagna,2022,4,Transportation,road-transportation,28.24810763440736
ITA,Emilia-Romagna,2022,4,Waste,biological-treatment-of-solid-waste-and-biogenic,26.272639402338697
ITA,Emilia-Romagna,2022,4,Waste,domestic-wastewater-treatment-and-discharge,205.83577622013732
ITA,Emilia-Romagna,2022,4,Waste,incineration-and-open-burning-of-waste,0.3842386309043745
ITA,Emilia-Romagna,2022,4,Waste,industrial-wastewater-treatment-and-discharge,255.2323685141501
ITA,Emilia-Romagna,2022,4,Waste,solid-waste-disposal,1829.2910228637236
ITA,Emilia-Romagna,2022,5,Agriculture,crop-residues,0.0
ITA,Emilia-Romagna,2022,5,Agriculture,cropland-fires,3.3764
ITA,Emilia-Romagna,2022,5,Agriculture,enteric-fermentation-cattle-operation,2223.0699470759982
ITA,Emilia-Romagna,2022,5,Agriculture,enteric-fermentation-cattle-pasture,387.8986613782568
ITA,Emilia-Romagna,2022,5,Agriculture,enteric-fermentation-other,568.196092189664
ITA,Emilia-Romagna,2022,5,Agriculture,manure-applied-to-soils,0.0
ITA,Emilia-Romagna,2022,5,Agriculture,manure-left-on-pasture-cattle,7.182606666666664
ITA,Emilia-Romagna,2022,5,Agriculture,manure-management-cattle-operation,1122.8752792746986
ITA,Emilia-Romagna,2022,5,Agriculture,manure-management-other,409.7103378378042
ITA,Emilia-Romagna,2022,5,Agriculture,other-agricultural-soil-emissions,0.0
ITA,Emilia-Romagna,2022,5,Agriculture,rice-cultivation,93.08557207095802
ITA,Emilia-Romagna,2022,5,Agriculture,synthetic-fertilizer-application,0.0
ITA,Emilia-Romagna,2022,5,Buildings (Onsite Fuel Use),non-residential-onsite-fuel-usage,84.32006082948757
ITA,Emilia-Romagna,2022,5,Buildings (Onsite Fuel Use),other-onsite-fuel-usage,0.1922193486917565
ITA,Emilia-Romagna,2022,5,Buildings (Onsite Fuel Use),residential-onsite-fuel-usage,247.28649115598503
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,forest-land-clearing,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,forest-land-degradation,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,forest-land-fires,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,net-forest-land,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,net-shrubgrass,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,net-wetland,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,removals,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,shrubgrass-fires,0.0
ITA,Emilia-Romagna,2022,5,Forestry & Land Use,wetland-fires,0.0
