iso3_country,location,year,month,total_emission
KOR,Gyeonggi-do,2024,8,14453.681995704806
KOR,Gyeonggi-do,2024,9,11667.313446268476
KOR,Gyeonggi-do,2024,10,8041.595803537902
KOR,Gyeonggi-do,2024,11,8090.271894640705
KOR,Gyeonggi-do,2024,12,8314.725624397908
KOR,Gyeonggi-do,2025,1,8272.932418627612
KOR,Gyeonggi-do,2025,2,7990.939005471515
KOR,Gyeonggi-do,2025,3,8119.0078873774755
KOR,Gyeonggi-do,2025,4,8471.173042407032
KOR,Gyeonggi-do,2025,5,13239.373365053849
KOR,Gyeonggi-do,2025,6,14491.5060439557
KOR,Gyeonggi-do,2025,7,14599.280815495857
KOR,Gyeonggi-do,2025,8,14394.73728418538
KOR,Gyeonggi-do,2025,9,11636.07947571369
KOR,Gyeonggi-do,2025,10,8009.45005007257
KOR,Gyeonggi-do,2025,11,8045.18371493855
KOR,Gyeonggi-do,2025,12,8266.037188352631
KOR,Gyeonggi-do,2026,1,8277.49082939561
KOR,Gyeonggi-do,2026,2,7962.7301126117745
KOR,Gyeonggi-do,2026,3,8122.388732493215
KOR,Gyeonggi-do,2026,4,8510.646223827816
KOR,Gyeonggi-do,2026,5,13278.00188042118
MEX,Jalisco,2021,1,21323.92020910919
MEX,Jalisco,2021,2,20980.76466758419
MEX,Jalisco,2021,3,21216.64973666377
MEX,Jalisco,2021,4,21484.386788767493
MEX,Jalisco,2021,5,21655.9430289035
MEX,Jalisco,2021,6,21141.42211298325
MEX,Jalisco,2021,7,20971.707784049053
MEX,Jalisco,2021,8,21006.543090753123
MEX,Jalisco,2021,9,20929.42291562538
MEX,Jalisco,2021,10,21054.148654635363
MEX,Jalisco,2021,11,21182.26294881862
MEX,Jalisco,2021,12,21486.33436636734
MEX,Jalisco,2022,1,21530.964102389316
MEX,Jalisco,2022,2,21231.25467233549
MEX,Jalisco,2022,3,21425.77261459569
MEX,Jalisco,2022,4,21553.87493450352
MEX,Jalisco,2022,5,21666.40944437148
MEX,Jalisco,2022,6,21352.42363468395
MEX,Jalisco,2022,7,21256.950412436705
MEX,Jalisco,2022,8,21242.838568004605
MEX,Jalisco,2022,9,21190.04168958903
MEX,Jalisco,2022,10,21308.766189082875
MEX,Jalisco,2022,11,21384.40862578486
MEX,Jalisco,2022,12,21662.21211639084
MEX,Jalisco,2023,1,21841.93818534868
MEX,Jalisco,2023,2,21482.79526431259
MEX,Jalisco,2023,3,21720.871581793734
MEX,Jalisco,2023,4,21941.694419258023
MEX,Jalisco,2023,5,22080.57252862044
MEX,Jalisco,2023,6,21650.63435661324
MEX,Jalisco,2023,7,21511.391331265688
MEX,Jalisco,2023,8,21504.45948687576
MEX,Jalisco,2023,9,21425.22571847884
MEX,Jalisco,2023,10,21535.158031575076
MEX,Jalisco,2023,11,21626.64458865833
MEX,Jalisco,2023,12,21983.735169191903
MEX,Jalisco,2024,1,22004.416884822145
MEX,Jalisco,2024,2,21756.00202491873
MEX,Jalisco,2024,3,21918.06106544158
MEX,Jalisco,2024,4,22074.87631649821
MEX,Jalisco,2024,5,22196.72836808824
MEX,Jalisco,2024,6,21799.15101382328
MEX,Jalisco,2024,7,21664.00531090147
MEX,Jalisco,2024,8,21668.00400963767
MEX,Jalisco,2024,9,21596.76676606324
MEX,Jalisco,2024,10,21772.91950592241
MEX,Jalisco,2024,11,21829.756454239025
MEX,Jalisco,2024,12,22167.098262765365
MEX,Jalisco,2025,1,22118.686322955728
MEX,Jalisco,2025,2,21754.34687305472
MEX,Jalisco,2025,3,22026.498397406427
MEX,Jalisco,2025,4,22218.253924143108
MEX,Jalisco,2025,5,22354.5205620256
MEX,Jalisco,2025,6,21916.064829647366
MEX,Jalisco,2025,7,21776.988213854405
MEX,Jalisco,2025,8,21762.864663083343
MEX,Jalisco,2025,9,21687.024268271634
MEX,Jalisco,2025,10,21809.49956089928
MEX,Jalisco,2025,11,21928.761186117543
MEX,Jalisco,2025,12,22235.64553545026
MEX,Jalisco,2026,1,22189.952498650997
MEX,Jalisco,2026,2,21846.244303190902
MEX,Jalisco,2026,3,22085.888968974647
MEX,Jalisco,2026,4,22280.36835943279
MEX,Jalisco,2026,5,22415.251206821824
MEX,Querétaro,2021,1,4265.752097712175
MEX,Querétaro,2021,2,4228.249766752953
MEX,Querétaro,2021,3,4237.424075423822
MEX,Querétaro,2021,4,4246.588242838031
MEX,Querétaro,2021,5,4249.173756356624
MEX,Querétaro,2021,6,4238.50818244369
MEX,Querétaro,2021,7,4249.865074604899
MEX,Querétaro,2021,8,4246.759805529228
MEX,Querétaro,2021,9,4249.056812640683
MEX,Querétaro,2021,10,4263.545639651669
MEX,Querétaro,2021,11,4264.253759070845
MEX,Querétaro,2021,12,4277.448013411806
MEX,Querétaro,2022,1,4327.588169005274
MEX,Querétaro,2022,2,4293.391577561639
MEX,Querétaro,2022,3,4299.678242034176
MEX,Querétaro,2022,4,4298.000737297647
MEX,Querétaro,2022,5,4302.173637352789
MEX,Querétaro,2022,6,4298.730112946406
MEX,Querétaro,2022,7,4307.121901015343
MEX,Querétaro,2022,8,4301.631435702571
MEX,Querétaro,2022,9,4302.520468506031
MEX,Querétaro,2022,10,4314.303254855292
MEX,Querétaro,2022,11,4293.335792404038
MEX,Querétaro,2022,12,4331.784751799885
MEX,Querétaro,2023,1,4386.861681299614
MEX,Querétaro,2023,2,4346.559059237593
MEX,Querétaro,2023,3,4350.833465001121
MEX,Querétaro,2023,4,4359.181427701131
MEX,Querétaro,2023,5,4367.716165607339
MEX,Querétaro,2023,6,4345.324876490313
MEX,Querétaro,2023,7,4359.372406351344
MEX,Querétaro,2023,8,4363.195287479659
MEX,Querétaro,2023,9,4355.875318430889
MEX,Querétaro,2023,10,4366.846364724848
MEX,Querétaro,2023,11,4366.998712339057
MEX,Querétaro,2023,12,4404.531152381726
MEX,Querétaro,2024,1,4416.229136629237
MEX,Querétaro,2024,2,4384.010654301377
MEX,Querétaro,2024,3,4385.33560147871
MEX,Querétaro,2024,4,4383.472382111072
MEX,Querétaro,2024,5,4385.091544837685
MEX,Querétaro,2024,6,4376.61155330755
MEX,Querétaro,2024,7,4393.975113679499
MEX,Querétaro,2024,8,4395.81604224474
MEX,Querétaro,2024,9,4384.634427682035
MEX,Querétaro,2024,10,4431.5365755137245
MEX,Querétaro,2024,11,4399.782982262606
MEX,Querétaro,2024,12,4440.410153150085
MEX,Querétaro,2025,1,4444.553265890103
MEX,Querétaro,2025,2,4390.134431346736
MEX,Querétaro,2025,3,4408.400488844929
MEX,Querétaro,2025,4,4421.107305550075
MEX,Querétaro,2025,5,4414.078126981721
MEX,Querétaro,2025,6,4407.485348472963
MEX,Querétaro,2025,7,4423.359554031591
MEX,Querétaro,2025,8,4419.547607758364
MEX,Querétaro,2025,9,4405.318118233697
MEX,Querétaro,2025,10,4432.310450542425
MEX,Querétaro,2025,11,4429.218289409473
MEX,Querétaro,2025,12,4447.17463896749
MEX,Querétaro,2026,1,4472.829019395545
MEX,Querétaro,2026,2,4425.742705493851
MEX,Querétaro,2026,3,4442.173753502098
MEX,Querétaro,2026,4,4433.547729361519
MEX,Querétaro,2026,5,4429.6580356591885
MEX,Yucatán,2021,1,5657.62425245283
MEX,Yucatán,2021,2,5642.170446429707
MEX,Yucatán,2021,3,5681.906815512211
MEX,Yucatán,2021,4,5702.058409986885
MEX,Yucatán,2021,5,5693.802297411847
MEX,Yucatán,2021,6,5673.394011504316
MEX,Yucatán,2021,7,5692.920257264725
MEX,Yucatán,2021,8,5699.716532196885
MEX,Yucatán,2021,9,5687.237318609456
MEX,Yucatán,2021,10,5683.782757396739
MEX,Yucatán,2021,11,5676.307506812016
MEX,Yucatán,2021,12,5681.210810927123
MEX,Yucatán,2022,1,5727.924412001059
MEX,Yucatán,2022,2,5710.785428821473
MEX,Yucatán,2022,3,5752.89035124899
MEX,Yucatán,2022,4,5770.774722781949
MEX,Yucatán,2022,5,5763.405987445981
MEX,Yucatán,2022,6,5742.890416654936
MEX,Yucatán,2022,7,5762.342000733212
MEX,Yucatán,2022,8,5768.727535751347
MEX,Yucatán,2022,9,5756.809287087002
MEX,Yucatán,2022,10,5754.002721139941
MEX,Yucatán,2022,11,5746.287768987733
MEX,Yucatán,2022,12,5751.221991463173
MEX,Yucatán,2023,1,5791.443774982839
MEX,Yucatán,2023,2,5776.30301921363
MEX,Yucatán,2023,3,5812.211265996773
MEX,Yucatán,2023,4,5828.27090429397
MEX,Yucatán,2023,5,5824.146975579348
MEX,Yucatán,2023,6,5808.633545920136
MEX,Yucatán,2023,7,5828.379019715144
MEX,Yucatán,2023,8,5834.87289046638
MEX,Yucatán,2023,9,5822.573021068896
MEX,Yucatán,2023,10,5819.626566507122
MEX,Yucatán,2023,11,5811.972803656232
MEX,Yucatán,2023,12,5818.347964267941
MEX,Yucatán,2024,1,5840.792915839789
MEX,Yucatán,2024,2,5833.043039633148
MEX,Yucatán,2024,3,5860.985964243935
MEX,Yucatán,2024,4,5857.484578809473
MEX,Yucatán,2024,5,5860.056356591731
MEX,Yucatán,2024,6,5839.735321271339
MEX,Yucatán,2024,7,5864.223487921432
MEX,Yucatán,2024,8,5870.195993849196
MEX,Yucatán,2024,9,5857.839507487809
MEX,Yucatán,2024,10,5858.111514168746
MEX,Yucatán,2024,11,5848.175025344463
MEX,Yucatán,2024,12,5856.324789525806
MEX,Yucatán,2025,1,5858.211636455833
MEX,Yucatán,2025,2,5842.683546164871
MEX,Yucatán,2025,3,5879.275737719641
MEX,Yucatán,2025,4,5883.393434391055
MEX,Yucatán,2025,5,5877.601876605686
MEX,Yucatán,2025,6,5862.300282390116
MEX,Yucatán,2025,7,5882.243088396788
MEX,Yucatán,2025,8,5888.55023474175
MEX,Yucatán,2025,9,5876.75899520585
MEX,Yucatán,2025,10,5873.457617157765
MEX,Yucatán,2025,11,5865.838646783062
MEX,Yucatán,2025,12,5870.458988650589
MEX,Yucatán,2026,1,5878.169505917046
MEX,Yucatán,2026,2,5867.20586306046
MEX,Yucatán,2026,3,5894.472576388698
MEX,Yucatán,2026,4,5897.927639264987
MEX,Yucatán,2026,5,5893.500447234448
NGA,Cross River,2021,1,8794.816534267018
NGA,Cross River,2021,2,6980.51410981741
NGA,Cross River,2021,3,6663.530230588305
NGA,Cross River,2021,4,6551.598839106338
NGA,Cross River,2021,5,6681.422829336541
NGA,Cross River,2021,6,6618.182201541622
NGA,Cross River,2021,7,6730.618989931388
NGA,Cross River,2021,8,6731.545446340797
NGA,Cross River,2021,9,6630.649437795165
NGA,Cross River,2021,10,6676.45708163824
NGA,Cross River,2021,11,6517.110060346895
NGA,Cross River,2021,12,7425.831431754219
NGA,Cross River,2022,1,9969.184001200058
NGA,Cross River,2022,2,7799.193066365007
NGA,Cross River,2022,3,6845.286714678396
NGA,Cross River,2022,4,6667.189430763539
NGA,Cross River,2022,5,6775.655642183088
NGA,Cross River,2022,6,6751.915546932666
NGA,Cross River,2022,7,6973.067539798025
NGA,Cross River,2022,8,6992.768338135653
NGA,Cross River,2022,9,6883.159739428122
NGA,Cross River,2022,10,6850.60286214967
NGA,Cross River,2022,11,6635.324865761496
NGA,Cross River,2022,12,7797.877499745799
NGA,Cross River,2023,1,9361.082709468858
NGA,Cross River,2023,2,7570.497792698443
NGA,Cross River,2023,3,6867.527334884842
NGA,Cross River,2023,4,6706.884454401703
NGA,Cross River,2023,5,6816.022210033909
NGA,Cross River,2023,6,6799.174566064739
NGA,Cross River,2023,7,7034.226443753361
NGA,Cross River,2023,8,7056.3691065719
NGA,Cross River,2023,9,6946.526663430908
NGA,Cross River,2023,10,6901.5946504242775
NGA,Cross River,2023,11,6672.037595650132
NGA,Cross River,2023,12,7575.136463944447
NGA,Cross River,2024,1,9534.158561378388
NGA,Cross River,2024,2,7821.499528465972
NGA,Cross River,2024,3,7003.828042113701
NGA,Cross River,2024,4,6825.637339334044
NGA,Cross River,2024,5,6920.026387212295
NGA,Cross River,2024,6,6948.940023923423
NGA,Cross River,2024,7,7316.119142442765
NGA,Cross River,2024,8,7360.784416215849
NGA,Cross River,2024,9,7240.131771632645
NGA,Cross River,2024,10,7099.28090012619
NGA,Cross River,2024,11,6788.67101870539
NGA,Cross River,2024,12,7670.945412744548
NGA,Cross River,2025,1,9971.552267200368
NGA,Cross River,2025,2,7964.252740960945
NGA,Cross River,2025,3,7096.298184992718
NGA,Cross River,2025,4,6894.7249555434
NGA,Cross River,2025,5,6990.144102864065
NGA,Cross River,2025,6,7018.720531641964
NGA,Cross River,2025,7,7387.296232064451
NGA,Cross River,2025,8,7431.9886285764915
NGA,Cross River,2025,9,7309.6175317481375
NGA,Cross River,2025,10,7170.417718762509
NGA,Cross River,2025,11,6868.258362739603
NGA,Cross River,2025,12,7879.709257996425
NGA,Cross River,2026,1,10034.615039779068
NGA,Cross River,2026,2,8023.033619283222
NGA,Cross River,2026,3,7159.225747349057
NGA,Cross River,2026,4,6957.187368129027
NGA,Cross River,2026,5,7032.964839078886
NGA,Enugu,2021,1,6315.2506651083295
NGA,Enugu,2021,2,5608.933203474242
NGA,Enugu,2021,3,5674.238042488498
NGA,Enugu,2021,4,5601.805796906132
NGA,Enugu,2021,5,5751.023561705638
NGA,Enugu,2021,6,5671.305943444219
NGA,Enugu,2021,7,5807.166470757944
NGA,Enugu,2021,8,5803.03053263851
NGA,Enugu,2021,9,5680.024991257842
NGA,Enugu,2021,10,5746.890494424258
NGA,Enugu,2021,11,5539.271123662942
NGA,Enugu,2021,12,5931.003495283381
NGA,Enugu,2022,1,6703.652100671539
NGA,Enugu,2022,2,5834.402624692966
NGA,Enugu,2022,3,5702.576530673678
NGA,Enugu,2022,4,5624.248358724917
NGA,Enugu,2022,5,5763.175661804371
NGA,Enugu,2022,6,5699.102767679135
NGA,Enugu,2022,7,5875.854835127909
NGA,Enugu,2022,8,5878.745908344615
NGA,Enugu,2022,9,5751.775821444744
NGA,Enugu,2022,10,5790.103844940531
NGA,Enugu,2022,11,5562.864831345644
NGA,Enugu,2022,12,6098.1799433027945
NGA,Enugu,2023,1,6417.152822071063
NGA,Enugu,2023,2,5732.02573125307
NGA,Enugu,2023,3,5769.6280299030805
NGA,Enugu,2023,4,5690.053100570565
NGA,Enugu,2023,5,5833.14256559268
NGA,Enugu,2023,6,5768.789734954777
NGA,Enugu,2023,7,5943.836197440496
NGA,Enugu,2023,8,5946.384119819731
NGA,Enugu,2023,9,5819.278781466101
NGA,Enugu,2023,10,5858.378046923019
NGA,Enugu,2023,11,5628.420390677795
NGA,Enugu,2023,12,6000.973295179134
NGA,Enugu,2024,1,6521.055248227005
NGA,Enugu,2024,2,5944.940556898479
NGA,Enugu,2024,3,5861.809922695777
NGA,Enugu,2024,4,5779.83445981279
NGA,Enugu,2024,5,5924.1195915794615
NGA,Enugu,2024,6,5862.53548213876
NGA,Enugu,2024,7,6049.943354278621
NGA,Enugu,2024,8,6054.221732153672
NGA,Enugu,2024,9,5925.00605697854
NGA,Enugu,2024,10,5956.378242587984
NGA,Enugu,2024,11,5715.925687324589
NGA,Enugu,2024,12,6093.895327295593
NGA,Enugu,2025,1,6711.984201579386
NGA,Enugu,2025,2,5961.40237581757
NGA,Enugu,2025,3,5937.375838358676
NGA,Enugu,2025,4,5853.486709518256
NGA,Enugu,2025,5,5997.960833473297
NGA,Enugu,2025,6,5936.077798885857
NGA,Enugu,2025,7,6124.908770142909
NGA,Enugu,2025,8,6129.222312943095
NGA,Enugu,2025,9,5998.235099443564
NGA,Enugu,2025,10,6030.327352891912
NGA,Enugu,2025,11,5789.559366098827
NGA,Enugu,2025,12,6206.572579527419
NGA,Enugu,2026,1,6775.874903955911
NGA,Enugu,2026,2,6020.96804718188
NGA,Enugu,2026,3,6002.340219816917
NGA,Enugu,2026,4,5917.885110714936
NGA,Enugu,2026,5,6040.7796841482295
USA,California,2021,1,120777.77850179988
USA,California,2021,2,119982.64214270152
USA,California,2021,3,124187.1885873047
USA,California,2021,4,128661.6114484375
USA,California,2021,5,132284.26957302022
USA,California,2021,6,133365.1086836891
USA,California,2021,7,133538.83673101413
USA,California,2021,8,133443.61460243943
USA,California,2021,9,128072.19751419353
USA,California,2021,10,123568.53682136296
USA,California,2021,11,122840.02245925245
USA,California,2021,12,123843.65145227814
USA,California,2022,1,118668.508783799
USA,California,2022,2,118227.7286905093
USA,California,2022,3,120871.1579917182
USA,California,2022,4,124399.54238029072
USA,California,2022,5,126526.7051301562
USA,California,2022,6,126926.25537411132
USA,California,2022,7,127376.3566578374
USA,California,2022,8,127441.00746955827
USA,California,2022,9,124013.69144563642
USA,California,2022,10,120243.61136285494
USA,California,2022,11,120853.3770586514
USA,California,2022,12,121247.12817198514
USA,California,2023,1,119951.40745445497
USA,California,2023,2,119897.32421309894
USA,California,2023,3,123180.75254104631
USA,California,2023,4,127924.27652510616
USA,California,2023,5,131242.58806547
USA,California,2023,6,132389.8160315634
USA,California,2023,7,132908.19919195934
USA,California,2023,8,132675.57231665225
USA,California,2023,9,127878.5178601556
USA,California,2023,10,122843.96570517824
USA,California,2023,11,122402.19900089513
USA,California,2023,12,122469.18785720217
USA,California,2024,1,119696.3058546886
USA,California,2024,2,119898.24566580082
USA,California,2024,3,122810.39667320484
USA,California,2024,4,127062.54568807653
USA,California,2024,5,130248.6917534694
USA,California,2024,6,131193.4797641544
USA,California,2024,7,131836.8789551659
USA,California,2024,8,131691.38322786463
USA,California,2024,9,126954.36663843904
USA,California,2024,10,122132.99734499976
USA,California,2024,11,122136.5591647265
USA,California,2024,12,122105.44694534432
USA,California,2025,1,120059.62436891036
USA,California,2025,2,118470.38412723914
USA,California,2025,3,121892.35041762717
USA,California,2025,4,125823.80216702056
USA,California,2025,5,129144.6814844909
USA,California,2025,6,129894.08398368726
USA,California,2025,7,130824.18009590036
USA,California,2025,8,130390.04323525044
USA,California,2025,9,125031.843948283
USA,California,2025,10,120482.24670378788
USA,California,2025,11,119456.91562100868
USA,California,2025,12,120119.76185200176
USA,California,2026,1,120246.6671312406
USA,California,2026,2,118817.6020712984
USA,California,2026,3,121270.74148729074
USA,California,2026,4,126048.07928949708
USA,California,2026,5,129423.56836499604
USA,Colorado,2021,1,139744.35272478964
USA,Colorado,2021,2,131842.70559394374
USA,Colorado,2021,3,137277.15515106186
USA,Colorado,2021,4,144079.19515046876
USA,Colorado,2021,5,146707.44563993995
USA,Colorado,2021,6,142856.97359071134
USA,Colorado,2021,7,147347.23132444348
USA,Colorado,2021,8,146244.80095759904
USA,Colorado,2021,9,144165.91846452697
USA,Colorado,2021,10,145327.09990133354
USA,Colorado,2021,11,142062.5712354057
USA,Colorado,2021,12,143109.9745195323
USA,Colorado,2022,1,139538.30832595026
USA,Colorado,2022,2,132951.15169379764
USA,Colorado,2022,3,140297.1290379799
USA,Colorado,2022,4,145182.0004203844
USA,Colorado,2022,5,145757.6967602078
USA,Colorado,2022,6,142694.91839728222
USA,Colorado,2022,7,144923.39785532217
USA,Colorado,2022,8,144446.54556983203
USA,Colorado,2022,9,142518.9095057135
USA,Colorado,2022,10,140272.49009996897
USA,Colorado,2022,11,138213.6868776365
USA,Colorado,2022,12,137354.5521827603
USA,Colorado,2023,1,135624.6852758554
USA,Colorado,2023,2,127822.03904749392
USA,Colorado,2023,3,134686.21804065915
USA,Colorado,2023,4,140219.68227411617
USA,Colorado,2023,5,142198.36773414392
USA,Colorado,2023,6,140537.27780289567
USA,Colorado,2023,7,144415.83014155272
USA,Colorado,2023,8,145357.1464497359
USA,Colorado,2023,9,142323.32656261395
USA,Colorado,2023,10,141016.86261937738
USA,Colorado,2023,11,139553.84358662687
USA,Colorado,2023,12,142104.51456238655
USA,Colorado,2024,1,136530.95283632437
USA,Colorado,2024,2,133568.4513588828
USA,Colorado,2024,3,137708.12591115892
USA,Colorado,2024,4,139742.16012813922
USA,Colorado,2024,5,141451.87537667705
USA,Colorado,2024,6,138264.05279613833
USA,Colorado,2024,7,142659.720035461
USA,Colorado,2024,8,142279.56020046645
USA,Colorado,2024,9,139784.35795893933
USA,Colorado,2024,10,141417.5092888758
USA,Colorado,2024,11,140773.16586890025
USA,Colorado,2024,12,142915.5678421576
USA,Colorado,2025,1,133456.52151502733
USA,Colorado,2025,2,127320.90099630626
USA,Colorado,2025,3,134258.2005186757
USA,Colorado,2025,4,136904.7970653418
USA,Colorado,2025,5,139748.76165593162
USA,Colorado,2025,6,136208.63773286782
USA,Colorado,2025,7,142353.56802761398
USA,Colorado,2025,8,142519.39084118977
USA,Colorado,2025,9,140229.56035601252
USA,Colorado,2025,10,139896.50128128147
USA,Colorado,2025,11,137226.86527008508
USA,Colorado,2025,12,140216.94927170995
USA,Colorado,2026,1,133482.65072187636
USA,Colorado,2026,2,127334.8242159332
USA,Colorado,2026,3,134335.6355647194
USA,Colorado,2026,4,137001.91407481412
USA,Colorado,2026,5,139798.60027873935
USA,Maryland,2021,1,7428.864888670213
USA,Maryland,2021,2,7204.692291565164
USA,Maryland,2021,3,7219.75169695094
USA,Maryland,2021,4,7204.873874616352
USA,Maryland,2021,5,7173.819557392814
USA,Maryland,2021,6,7059.665820705039
USA,Maryland,2021,7,7176.348285786398
USA,Maryland,2021,8,7143.360527637855
USA,Maryland,2021,9,7023.53819858216
USA,Maryland,2021,10,7045.128242742903
USA,Maryland,2021,11,7254.344478284713
USA,Maryland,2021,12,7298.484573059554
USA,Maryland,2022,1,7793.774486671884
USA,Maryland,2022,2,7438.339953148132
USA,Maryland,2022,3,7497.106440068863
USA,Maryland,2022,4,7518.1914111945425
USA,Maryland,2022,5,7473.964228780782
USA,Maryland,2022,6,7365.396537024362
USA,Maryland,2022,7,7447.4391279672145
USA,Maryland,2022,8,7384.72764833596
USA,Maryland,2022,9,7327.330887822372
USA,Maryland,2022,10,7474.841442476541
USA,Maryland,2022,11,7484.819576209713
USA,Maryland,2022,12,7733.947832931862
USA,Maryland,2023,1,7739.018952318296
USA,Maryland,2023,2,7518.26051541304
USA,Maryland,2023,3,7627.029350446066
USA,Maryland,2023,4,7502.386023767983
USA,Maryland,2023,5,7484.7529797615025
USA,Maryland,2023,6,7401.52578868237
USA,Maryland,2023,7,7476.380600199425
USA,Maryland,2023,8,7403.121595647856
USA,Maryland,2023,9,7392.137309358888
USA,Maryland,2023,10,7466.728012307833
USA,Maryland,2023,11,7633.345157512074
USA,Maryland,2023,12,7754.446590093286
USA,Maryland,2024,1,7941.5961152340915
USA,Maryland,2024,2,7732.659675960785
USA,Maryland,2024,3,7722.043636511411
USA,Maryland,2024,4,7730.528622638711
USA,Maryland,2024,5,7657.094266419372
USA,Maryland,2024,6,7594.966284260496
USA,Maryland,2024,7,7674.841311099577
USA,Maryland,2024,8,7657.13668909612
USA,Maryland,2024,9,7581.528204285081
USA,Maryland,2024,10,7660.731610253639
USA,Maryland,2024,11,7725.18014256616
USA,Maryland,2024,12,8066.666459013468
USA,Maryland,2025,1,7852.541510139645
USA,Maryland,2025,2,7553.958196494046
USA,Maryland,2025,3,7531.177059708158
USA,Maryland,2025,4,7532.693305421655
USA,Maryland,2025,5,7493.798963339303
USA,Maryland,2025,6,7401.438068715415
USA,Maryland,2025,7,7487.865470534105
USA,Maryland,2025,8,7473.020849674674
USA,Maryland,2025,9,7437.408140143013
USA,Maryland,2025,10,7503.206901906595
USA,Maryland,2025,11,7582.612444452647
USA,Maryland,2025,12,7823.452117988421
USA,Maryland,2026,1,7903.41128795708
USA,Maryland,2026,2,7615.6917857259905
USA,Maryland,2026,3,7576.68403428674
USA,Maryland,2026,4,7581.010727262773
USA,Maryland,2026,5,7555.7478578757455
ZAF,Gauteng,2021,1,19831.285185779197
ZAF,Gauteng,2021,2,19453.473222045483
ZAF,Gauteng,2021,3,19909.78225140154
ZAF,Gauteng,2021,4,19821.118495694704
ZAF,Gauteng,2021,5,20355.218868738164
ZAF,Gauteng,2021,6,20623.640695304097
ZAF,Gauteng,2021,7,21103.518826711297
ZAF,Gauteng,2021,8,20301.74356734301
ZAF,Gauteng,2021,9,19672.856040635463
ZAF,Gauteng,2021,10,20128.95597189917
ZAF,Gauteng,2021,11,19872.564386830534
ZAF,Gauteng,2021,12,20004.883484502832
ZAF,Gauteng,2022,1,20109.30300011091
ZAF,Gauteng,2022,2,19653.20748166172
ZAF,Gauteng,2022,3,20056.38209942266
ZAF,Gauteng,2022,4,20202.815484053448
ZAF,Gauteng,2022,5,20605.43657011293
ZAF,Gauteng,2022,6,20996.228943532016
ZAF,Gauteng,2022,7,20894.04398280617
ZAF,Gauteng,2022,8,20519.6707689248
ZAF,Gauteng,2022,9,19820.59379948527
ZAF,Gauteng,2022,10,20053.76764610792
ZAF,Gauteng,2022,11,20086.964930585666
ZAF,Gauteng,2022,12,20132.330555757297
ZAF,Gauteng,2023,1,20411.73053578542
ZAF,Gauteng,2023,2,19914.28090269782
ZAF,Gauteng,2023,3,20356.298399607414
ZAF,Gauteng,2023,4,20346.969381001025
ZAF,Gauteng,2023,5,20776.66671713377
ZAF,Gauteng,2023,6,21111.209344904164
ZAF,Gauteng,2023,7,21503.544861646704
ZAF,Gauteng,2023,8,20893.444294201665
ZAF,Gauteng,2023,9,20197.91490689388
ZAF,Gauteng,2023,10,20586.50519884495
ZAF,Gauteng,2023,11,20326.66466754915
ZAF,Gauteng,2023,12,20399.32757741562
ZAF,Gauteng,2024,1,20531.86992232418
ZAF,Gauteng,2024,2,20140.89490429337
ZAF,Gauteng,2024,3,20379.706510451477
ZAF,Gauteng,2024,4,20479.10822624387
ZAF,Gauteng,2024,5,20810.250188018083
ZAF,Gauteng,2024,6,21447.871977514893
ZAF,Gauteng,2024,7,21584.105295979447
ZAF,Gauteng,2024,8,20904.27487132985
ZAF,Gauteng,2024,9,20401.99532492552
ZAF,Gauteng,2024,10,20747.786834243103
ZAF,Gauteng,2024,11,20417.620139031933
ZAF,Gauteng,2024,12,20451.7424964152
ZAF,Gauteng,2025,1,20603.013346019638
ZAF,Gauteng,2025,2,20140.76234132022
ZAF,Gauteng,2025,3,20550.07198178338
ZAF,Gauteng,2025,4,20613.25746667139
ZAF,Gauteng,2025,5,21251.90577034038
ZAF,Gauteng,2025,6,21585.08108524574
ZAF,Gauteng,2025,7,21679.58115820754
ZAF,Gauteng,2025,8,21009.305238001984
ZAF,Gauteng,2025,9,20349.699869419004
ZAF,Gauteng,2025,10,20813.133657084723
ZAF,Gauteng,2025,11,20727.98620928416
ZAF,Gauteng,2025,12,20719.990609096443
ZAF,Gauteng,2026,1,20815.39761891064
ZAF,Gauteng,2026,2,20338.73135031644
ZAF,Gauteng,2026,3,20743.05725943733
ZAF,Gauteng,2026,4,20669.958780437624
ZAF,Gauteng,2026,5,21293.25636439055
ZAF,Western Cape,2021,1,17155.061784030986
ZAF,Western Cape,2021,2,17024.661583888068
ZAF,Western Cape,2021,3,17620.706417396814
ZAF,Western Cape,2021,4,17635.515985993043
ZAF,Western Cape,2021,5,17260.68160151263
ZAF,Western Cape,2021,6,17089.99806974626
ZAF,Western Cape,2021,7,17447.99559916251
ZAF,Western Cape,2021,8,17375.30460144422
ZAF,Western Cape,2021,9,17237.610723786882
ZAF,Western Cape,2021,10,17278.137326155724
ZAF,Western Cape,2021,11,17174.582747588953
ZAF,Western Cape,2021,12,17502.46675613273
ZAF,Western Cape,2022,1,17222.09889845092
ZAF,Western Cape,2022,2,17062.70530862041
ZAF,Western Cape,2022,3,17599.16459163559
ZAF,Western Cape,2022,4,17508.412565981453
ZAF,Western Cape,2022,5,17291.32242759016
ZAF,Western Cape,2022,6,17195.69450033619
ZAF,Western Cape,2022,7,17371.706637199488
ZAF,Western Cape,2022,8,17388.317036927732
ZAF,Western Cape,2022,9,17290.077041399403
ZAF,Western Cape,2022,10,17238.453034092003
ZAF,Western Cape,2022,11,17409.29459058476
